# Residuals  
# Time       	Ux           	p_rgh        	C            	T            
0.189374     	9.754190e-04	3.218850e-05	2.710790e-04	2.181000e-04
0.189856     	9.761010e-04	3.227120e-05	2.756490e-04	2.182490e-04
0.190338     	9.765730e-04	3.235080e-05	2.801940e-04	2.184000e-04
0.19082      	9.772060e-04	3.242410e-05	2.847450e-04	2.185500e-04
0.191301     	9.768990e-04	3.390870e-05	2.891280e-04	2.185710e-04
0.191783     	9.780450e-04	3.254160e-05	2.934600e-04	2.187230e-04
0.192265     	9.785230e-04	3.262300e-05	2.982170e-04	2.188750e-04
0.192746     	9.792660e-04	3.270400e-05	3.028190e-04	2.190270e-04
0.193228     	9.798240e-04	3.278640e-05	3.073930e-04	2.191800e-04
0.19371      	9.804990e-04	3.287480e-05	3.119730e-04	2.193340e-04
0.194191     	9.803030e-04	3.437220e-05	3.163660e-04	2.193570e-04
0.194672     	9.814070e-04	3.298850e-05	3.207210e-04	2.195110e-04
0.195154     	9.819270e-04	3.307160e-05	3.255060e-04	2.196660e-04
0.195635     	9.827310e-04	3.315620e-05	3.301350e-04	2.198210e-04
0.196116     	9.833320e-04	3.324120e-05	3.347330e-04	2.199770e-04
0.196598     	9.840920e-04	3.331710e-05	3.393360e-04	2.201330e-04
0.197079     	9.838980e-04	3.481350e-05	3.437350e-04	2.201580e-04
0.19756      	9.851620e-04	3.344010e-05	3.481070e-04	2.203150e-04
0.198041     	9.857710e-04	3.352510e-05	3.529150e-04	2.204730e-04
0.198522     	9.866500e-04	3.360920e-05	3.575660e-04	2.206310e-04
0.199003     	9.873390e-04	3.369330e-05	3.621840e-04	2.207900e-04
0.199484     	9.881350e-04	3.377640e-05	3.668050e-04	2.209490e-04
0.199965     	9.879910e-04	3.527980e-05	3.712050e-04	2.209760e-04
0.200446     	9.892680e-04	3.390590e-05	3.755880e-04	2.211360e-04
0.200927     	9.899320e-04	3.399200e-05	3.804140e-04	2.212970e-04
0.201407     	9.908920e-04	3.407330e-05	3.850820e-04	2.214580e-04
0.201888     	9.916400e-04	3.415830e-05	3.897140e-04	2.216190e-04
0.202369     	9.924960e-04	3.424240e-05	3.943490e-04	2.217810e-04
0.20285      	9.933610e-04	3.432510e-05	3.989860e-04	2.219440e-04
0.20333      	9.932830e-04	3.583350e-05	4.033790e-04	2.219730e-04
0.203811     	9.946610e-04	3.445150e-05	4.077710e-04	2.221360e-04
0.204291     	9.954260e-04	3.453910e-05	4.126120e-04	2.223010e-04
0.204772     	9.964800e-04	3.462720e-05	4.172950e-04	2.224650e-04
0.205252     	9.972960e-04	3.471070e-05	4.219370e-04	2.226300e-04
0.205733     	9.982160e-04	3.479930e-05	4.265810e-04	2.227960e-04
0.206213     	9.982010e-04	3.631170e-05	4.309630e-04	2.228270e-04
0.206693     	9.996360e-04	3.492670e-05	4.353550e-04	2.229930e-04
0.207173     	1.000480e-03	3.501660e-05	4.402030e-04	2.231600e-04
0.207654     	1.001620e-03	3.510460e-05	4.448910e-04	2.233270e-04
0.208134     	1.002520e-03	3.519160e-05	4.495350e-04	2.234950e-04
0.208614     	1.003540e-03	3.528010e-05	4.541810e-04	2.236640e-04
0.209094     	1.004610e-03	3.537020e-05	4.588270e-04	2.238330e-04
0.209575     	1.005700e-03	3.545970e-05	4.634730e-04	2.240020e-04
0.210054     	1.005790e-03	3.698110e-05	4.678320e-04	2.240360e-04
0.210534     	1.007350e-03	3.560570e-05	4.722180e-04	2.242060e-04
0.211014     	1.008400e-03	3.570230e-05	4.770680e-04	2.243770e-04
0.211494     	1.009570e-03	3.577680e-05	4.817570e-04	2.245490e-04
0.211974     	1.010570e-03	3.586350e-05	4.863970e-04	2.247210e-04
0.212454     	1.011690e-03	3.595430e-05	4.910370e-04	2.248930e-04
0.212934     	1.012860e-03	3.604500e-05	4.956760e-04	2.250660e-04
0.213414     	1.014050e-03	3.613990e-05	5.003150e-04	2.252400e-04
0.213893     	1.014220e-03	3.766990e-05	5.046410e-04	2.252760e-04
0.214373     	1.015830e-03	3.627360e-05	5.090100e-04	2.254500e-04
0.214853     	1.016940e-03	3.636780e-05	5.138520e-04	2.256250e-04
0.215332     	1.018290e-03	3.646090e-05	5.185300e-04	2.258010e-04
0.215812     	1.019410e-03	3.655320e-05	5.231550e-04	2.259770e-04
0.216292     	1.020660e-03	3.664700e-05	5.277790e-04	2.261530e-04
0.216771     	1.021950e-03	3.674200e-05	5.324010e-04	2.263310e-04
0.217251     	1.023270e-03	3.683970e-05	5.370200e-04	2.265080e-04
0.21773      	1.024590e-03	3.693840e-05	5.416370e-04	2.266860e-04
0.21821      	1.024900e-03	3.848230e-05	5.459140e-04	2.267260e-04
0.218689     	1.026660e-03	3.709860e-05	5.502510e-04	2.269040e-04
0.219168     	1.027900e-03	3.717480e-05	5.550720e-04	2.270840e-04
0.219648     	1.029370e-03	3.726720e-05	5.597240e-04	2.272640e-04
0.220127     	1.030660e-03	3.736230e-05	5.643200e-04	2.274450e-04
0.220606     	1.032030e-03	3.745890e-05	5.689130e-04	2.276260e-04
0.221086     	1.033460e-03	3.755560e-05	5.735020e-04	2.278080e-04
0.221565     	1.034890e-03	3.765620e-05	5.780870e-04	2.279900e-04
0.222044     	1.036330e-03	3.775360e-05	5.826680e-04	2.281730e-04
0.222524     	1.036710e-03	3.929710e-05	5.868800e-04	2.282150e-04
0.223003     	1.038570e-03	3.789690e-05	5.911720e-04	2.283990e-04
0.223482     	1.039930e-03	3.799720e-05	5.959560e-04	2.285830e-04
0.223961     	1.041560e-03	3.809790e-05	6.005690e-04	2.287680e-04
0.22444      	1.042990e-03	3.819480e-05	6.051210e-04	2.289530e-04
0.224919     	1.044550e-03	3.829660e-05	6.096690e-04	2.291390e-04
0.225398     	1.046120e-03	3.839920e-05	6.142120e-04	2.293250e-04
0.225877     	1.047690e-03	3.850160e-05	6.187480e-04	2.295120e-04
0.226356     	1.049280e-03	3.860450e-05	6.232800e-04	2.296980e-04
0.226835     	1.050880e-03	3.871450e-05	6.278050e-04	2.298820e-04
0.227314     	1.052910e-03	3.881650e-05	6.321670e-04	2.300650e-04
0.227793     	1.053160e-03	4.036290e-05	6.363910e-04	2.301040e-04
0.228271     	1.054780e-03	3.895960e-05	6.406610e-04	2.302870e-04
0.22875      	1.056420e-03	3.906660e-05	6.453860e-04	2.304700e-04
0.229229     	1.058180e-03	3.917090e-05	6.497730e-04	2.306530e-04
0.229708     	1.059770e-03	3.927140e-05	6.543670e-04	2.308380e-04
0.230186     	1.061470e-03	3.937080e-05	6.587310e-04	2.310220e-04
0.230665     	1.063080e-03	3.947780e-05	6.633130e-04	2.312080e-04
0.231144     	1.064820e-03	3.957690e-05	6.676630e-04	2.313930e-04
0.231623     	1.066500e-03	3.969580e-05	6.722310e-04	2.315790e-04
0.232101     	1.068220e-03	3.981120e-05	6.765650e-04	2.317660e-04
0.23258      	1.069770e-03	3.992190e-05	6.811180e-04	2.319530e-04
0.233059     	1.071450e-03	4.003130e-05	6.854360e-04	2.321410e-04
0.233537     	1.073030e-03	4.012630e-05	6.899740e-04	2.323290e-04
0.234016     	1.074830e-03	4.022850e-05	6.942780e-04	2.325180e-04
0.234495     	1.075390e-03	4.179890e-05	6.983620e-04	2.325620e-04
0.234973     	1.077200e-03	4.038900e-05	7.025200e-04	2.327520e-04
0.235452     	1.079020e-03	4.050260e-05	7.071460e-04	2.329420e-04
0.23593      	1.080940e-03	4.060570e-05	7.114210e-04	2.331330e-04
0.236408     	1.082700e-03	4.072700e-05	7.159070e-04	2.333240e-04
0.236887     	1.084550e-03	4.083860e-05	7.201540e-04	2.335160e-04
0.237365     	1.086190e-03	4.091250e-05	7.246240e-04	2.337080e-04
0.237844     	1.088500e-03	4.103660e-05	7.288470e-04	2.339010e-04
0.238322     	1.090460e-03	4.114130e-05	7.332960e-04	2.340940e-04
0.238801     	1.092700e-03	4.124580e-05	7.375030e-04	2.342880e-04
0.239279     	1.094870e-03	4.138420e-05	7.419340e-04	2.344830e-04
0.239758     	1.096840e-03	4.149510e-05	7.461270e-04	2.346780e-04
0.240236     	1.098680e-03	4.161450e-05	7.505460e-04	2.348730e-04
0.240714     	1.100650e-03	4.172440e-05	7.547210e-04	2.350690e-04
0.241193     	1.102510e-03	4.183970e-05	7.591190e-04	2.352660e-04
0.241671     	1.104520e-03	4.195230e-05	7.632740e-04	2.354630e-04
0.24215      	1.106410e-03	4.207300e-05	7.676520e-04	2.356610e-04
0.242628     	1.108440e-03	4.218940e-05	7.717840e-04	2.358590e-04
0.243107     	1.110410e-03	4.230680e-05	7.761440e-04	2.360580e-04
0.243585     	1.111370e-03	4.389010e-05	7.799130e-04	2.361080e-04
0.244063     	1.113360e-03	4.247690e-05	7.842070e-04	2.363070e-04
0.244541     	1.115420e-03	4.260110e-05	7.888700e-04	2.365080e-04
0.245019     	1.117610e-03	4.271050e-05	7.931680e-04	2.367080e-04
0.245497     	1.119530e-03	4.282880e-05	7.975370e-04	2.369090e-04
0.245975     	1.121540e-03	4.294540e-05	8.019260e-04	2.371110e-04
0.246454     	1.123630e-03	4.306390e-05	8.063040e-04	2.373130e-04
0.246932     	1.125740e-03	4.318320e-05	8.106730e-04	2.375160e-04
0.24741      	1.127880e-03	4.330310e-05	8.150320e-04	2.377190e-04
0.247888     	1.130030e-03	4.342350e-05	8.193820e-04	2.379230e-04
0.248366     	1.132200e-03	4.354450e-05	8.237230e-04	2.381280e-04
0.248844     	1.134390e-03	4.366630e-05	8.280530e-04	2.383330e-04
0.249322     	1.136610e-03	4.379220e-05	8.323730e-04	2.385380e-04
0.249801     	1.138850e-03	4.391600e-05	8.366830e-04	2.387450e-04
0.250279     	1.141120e-03	4.403710e-05	8.409830e-04	2.389510e-04
0.250757     	1.143420e-03	4.417000e-05	8.452720e-04	2.391580e-04
0.251235     	1.145790e-03	4.430180e-05	8.495510e-04	2.393660e-04
0.251713     	1.148030e-03	4.441140e-05	8.538190e-04	2.395750e-04
0.252191     	1.150370e-03	4.453780e-05	8.580750e-04	2.397830e-04
0.252669     	1.152770e-03	4.467560e-05	8.623220e-04	2.399930e-04
0.253148     	1.155190e-03	4.475170e-05	8.665580e-04	2.402030e-04
0.253626     	1.157500e-03	4.489240e-05	8.707790e-04	2.404130e-04
0.254104     	1.159900e-03	4.499930e-05	8.749840e-04	2.406240e-04
0.254582     	1.162360e-03	4.515000e-05	8.791710e-04	2.408360e-04
0.25506      	1.164940e-03	4.527900e-05	8.833440e-04	2.410480e-04
0.255538     	1.167490e-03	4.541800e-05	8.875050e-04	2.412610e-04
0.256016     	1.170050e-03	4.554670e-05	8.916540e-04	2.414740e-04
0.256494     	1.172660e-03	4.567030e-05	8.957930e-04	2.416880e-04
0.256973     	1.175270e-03	4.580170e-05	8.999190e-04	2.419020e-04
0.257451     	1.177910e-03	4.592960e-05	9.040330e-04	2.421170e-04
0.257929     	1.180570e-03	4.606060e-05	9.081330e-04	2.423330e-04
0.258407     	1.183250e-03	4.619350e-05	9.122200e-04	2.425490e-04
0.258885     	1.185950e-03	4.632660e-05	9.162950e-04	2.427660e-04
0.259363     	1.188680e-03	4.645550e-05	9.203550e-04	2.429830e-04
0.259841     	1.191420e-03	4.658750e-05	9.244010e-04	2.432010e-04
0.26032      	1.194180e-03	4.672050e-05	9.284330e-04	2.434190e-04
0.260798     	1.196970e-03	4.685410e-05	9.324500e-04	2.436380e-04
0.261276     	1.199780e-03	4.698830e-05	9.364510e-04	2.438570e-04
0.261754     	1.202620e-03	4.712340e-05	9.404370e-04	2.440770e-04
0.262232     	1.205480e-03	4.726300e-05	9.444080e-04	2.442980e-04
0.26271      	1.208370e-03	4.740240e-05	9.483620e-04	2.445190e-04
0.263188     	1.211280e-03	4.754320e-05	9.523010e-04	2.447400e-04
0.263667     	1.214220e-03	4.767030e-05	9.562220e-04	2.449630e-04
0.264145     	1.217130e-03	4.782680e-05	9.601280e-04	2.451850e-04
0.264623     	1.220030e-03	4.794350e-05	9.640190e-04	2.454090e-04
0.265101     	1.223050e-03	4.807980e-05	9.678910e-04	2.456330e-04
0.265579     	1.226090e-03	4.821870e-05	9.717470e-04	2.458570e-04
0.266057     	1.229130e-03	4.835820e-05	9.755840e-04	2.460820e-04
0.266535     	1.232180e-03	4.849960e-05	9.794050e-04	2.463080e-04
0.267014     	1.235250e-03	4.864000e-05	9.832070e-04	2.465340e-04
0.267492     	1.238350e-03	4.878030e-05	9.869910e-04	2.467610e-04
0.26797      	1.241460e-03	4.892150e-05	9.907570e-04	2.469880e-04
0.268448     	1.244590e-03	4.906360e-05	9.945040e-04	2.472160e-04
0.268926     	1.247740e-03	4.920720e-05	9.982330e-04	2.474440e-04
0.269404     	1.250920e-03	4.936260e-05	1.001940e-03	2.476730e-04
0.269882     	1.254170e-03	4.950780e-05	1.005630e-03	2.479030e-04
0.270361     	1.257370e-03	4.964140e-05	1.009310e-03	2.481330e-04
0.270839     	1.260600e-03	4.978310e-05	1.012960e-03	2.483640e-04
0.271317     	1.263870e-03	4.992890e-05	1.016590e-03	2.485950e-04
0.271795     	1.267160e-03	5.007550e-05	1.020200e-03	2.488270e-04
0.272273     	1.270480e-03	5.022330e-05	1.023790e-03	2.490590e-04
0.272751     	1.273820e-03	5.036990e-05	1.027360e-03	2.492920e-04
0.273229     	1.277190e-03	5.051980e-05	1.030920e-03	2.495260e-04
0.273707     	1.280610e-03	5.067680e-05	1.034450e-03	2.497600e-04
0.274186     	1.285450e-03	5.253590e-05	1.038630e-03	2.501590e-04
0.274664     	1.288950e-03	5.104940e-05	1.041930e-03	2.503940e-04
0.275143     	1.292180e-03	5.119800e-05	1.045460e-03	2.506310e-04
0.275621     	1.295400e-03	5.133510e-05	1.048900e-03	2.508670e-04
0.2761       	1.298560e-03	5.148750e-05	1.052290e-03	2.511050e-04
0.276578     	1.301840e-03	5.164120e-05	1.055660e-03	2.513420e-04
0.277057     	1.305200e-03	5.179420e-05	1.059010e-03	2.515810e-04
0.277535     	1.308630e-03	5.194510e-05	1.062330e-03	2.518200e-04
0.278014     	1.312110e-03	5.209590e-05	1.065640e-03	2.520590e-04
0.278492     	1.315630e-03	5.224740e-05	1.068920e-03	2.522990e-04
0.27897      	1.319170e-03	5.240300e-05	1.072170e-03	2.525400e-04
0.279449     	1.322730e-03	5.255870e-05	1.075410e-03	2.527810e-04
0.279927     	1.326300e-03	5.271340e-05	1.078620e-03	2.530230e-04
0.280406     	1.329910e-03	5.286820e-05	1.081810e-03	2.532660e-04
0.280884     	1.333610e-03	5.302780e-05	1.084970e-03	2.535090e-04
0.281363     	1.337490e-03	5.319440e-05	1.088100e-03	2.537520e-04
0.281842     	1.342880e-03	5.506860e-05	1.091950e-03	2.541650e-04
0.28232      	1.346970e-03	5.356820e-05	1.094840e-03	2.544100e-04
0.282799     	1.350810e-03	5.373060e-05	1.098010e-03	2.546560e-04
0.283278     	1.354540e-03	5.389540e-05	1.101080e-03	2.549020e-04
0.283757     	1.358350e-03	5.405610e-05	1.104090e-03	2.551490e-04
0.284235     	1.362200e-03	5.421660e-05	1.107080e-03	2.553960e-04
0.284714     	1.366100e-03	5.438030e-05	1.110040e-03	2.556440e-04
0.285193     	1.370020e-03	5.455170e-05	1.112990e-03	2.558920e-04
0.285672     	1.373960e-03	5.470030e-05	1.115900e-03	2.561410e-04
0.28615      	1.377950e-03	5.486270e-05	1.118800e-03	2.563910e-04
0.286629     	1.381980e-03	5.502630e-05	1.121670e-03	2.566410e-04
0.287108     	1.387680e-03	5.693350e-05	1.125270e-03	2.570640e-04
0.287587     	1.391990e-03	5.543940e-05	1.127890e-03	2.573160e-04
0.288067     	1.396010e-03	5.561330e-05	1.130810e-03	2.575680e-04
0.288546     	1.400010e-03	5.579010e-05	1.133610e-03	2.578210e-04
0.289025     	1.404150e-03	5.596360e-05	1.136360e-03	2.580740e-04
0.289504     	1.408500e-03	5.609980e-05	1.139080e-03	2.583280e-04
0.289983     	1.412900e-03	5.626660e-05	1.141780e-03	2.585820e-04
0.290462     	1.417270e-03	5.643470e-05	1.144450e-03	2.588370e-04
0.290941     	1.421620e-03	5.660490e-05	1.147100e-03	2.590930e-04
0.29142      	1.427700e-03	5.852590e-05	1.150500e-03	2.595240e-04
0.2919       	1.432470e-03	5.702610e-05	1.152880e-03	2.597810e-04
0.292379     	1.436760e-03	5.719620e-05	1.155580e-03	2.600390e-04
0.292859     	1.441110e-03	5.736770e-05	1.158150e-03	2.602970e-04
0.293338     	1.445550e-03	5.754070e-05	1.160660e-03	2.605560e-04
0.293818     	1.450040e-03	5.771450e-05	1.163150e-03	2.608150e-04
0.294297     	1.454570e-03	5.788900e-05	1.165620e-03	2.610750e-04
0.294776     	1.459140e-03	5.806410e-05	1.168050e-03	2.613350e-04
0.295256     	1.465520e-03	6.000050e-05	1.171260e-03	2.617740e-04
0.295736     	1.470550e-03	5.849740e-05	1.173420e-03	2.620360e-04
0.296216     	1.475050e-03	5.867370e-05	1.175910e-03	2.622990e-04
0.296695     	1.479670e-03	5.884960e-05	1.178270e-03	2.625620e-04
0.297175     	1.484380e-03	5.902770e-05	1.180570e-03	2.628260e-04
0.297655     	1.489130e-03	5.920660e-05	1.182850e-03	2.630900e-04
0.298135     	1.495750e-03	6.115360e-05	1.185910e-03	2.635350e-04
0.298615     	1.501000e-03	5.964950e-05	1.187890e-03	2.638000e-04
0.299095     	1.505660e-03	5.982870e-05	1.190230e-03	2.640660e-04
0.299575     	1.510460e-03	6.000940e-05	1.192420e-03	2.643330e-04
0.300055     	1.515370e-03	6.019140e-05	1.194560e-03	2.646010e-04
0.300535     	1.520320e-03	6.037410e-05	1.196670e-03	2.648690e-04
0.301016     	1.527200e-03	6.233280e-05	1.199580e-03	2.653190e-04
0.301496     	1.532720e-03	6.082800e-05	1.201390e-03	2.655880e-04
0.301977     	1.537600e-03	6.101090e-05	1.203560e-03	2.658580e-04
0.302457     	1.542620e-03	6.119430e-05	1.205590e-03	2.661290e-04
0.302937     	1.547720e-03	6.137970e-05	1.207560e-03	2.664000e-04
0.303418     	1.552870e-03	6.156620e-05	1.209580e-03	2.666720e-04
0.303898     	1.560000e-03	6.353530e-05	1.212450e-03	2.671280e-04
0.304379     	1.565800e-03	6.202850e-05	1.214190e-03	2.674010e-04
0.30486      	1.570930e-03	6.221520e-05	1.216310e-03	2.676750e-04
0.305341     	1.576200e-03	6.240320e-05	1.218280e-03	2.679490e-04
0.305821     	1.581580e-03	6.259250e-05	1.220200e-03	2.682240e-04
0.306302     	1.588990e-03	6.457130e-05	1.222930e-03	2.686860e-04
0.306784     	1.595070e-03	6.306720e-05	1.224520e-03	2.689610e-04
0.307265     	1.600380e-03	6.325780e-05	1.226510e-03	2.692390e-04
0.307746     	1.605860e-03	6.344610e-05	1.228340e-03	2.695160e-04
0.308227     	1.611680e-03	6.363940e-05	1.229930e-03	2.697940e-04
0.308708     	1.619390e-03	6.563800e-05	1.232710e-03	2.702610e-04
0.30919      	1.625510e-03	6.411710e-05	1.234160e-03	2.705400e-04
0.309671     	1.631070e-03	6.433520e-05	1.236010e-03	2.708200e-04
0.310152     	1.636880e-03	6.451180e-05	1.237500e-03	2.711000e-04
0.310634     	1.644810e-03	6.651020e-05	1.240180e-03	2.715710e-04
0.311116     	1.651020e-03	6.499750e-05	1.241500e-03	2.718530e-04
0.311598     	1.656650e-03	6.519410e-05	1.243240e-03	2.721360e-04
0.312079     	1.662660e-03	6.538720e-05	1.244610e-03	2.724190e-04
0.312561     	1.670560e-03	6.737990e-05	1.247000e-03	2.728940e-04
0.313043     	1.677320e-03	6.585580e-05	1.248380e-03	2.731780e-04
0.313525     	1.683050e-03	6.606400e-05	1.250000e-03	2.734640e-04
0.314008     	1.689240e-03	6.626330e-05	1.251250e-03	2.737490e-04
0.31449      	1.697360e-03	6.827250e-05	1.253530e-03	2.742280e-04
0.314972     	1.704380e-03	6.676440e-05	1.254790e-03	2.745150e-04
0.315455     	1.710400e-03	6.694090e-05	1.256290e-03	2.748040e-04
0.315937     	1.716720e-03	6.717520e-05	1.257420e-03	2.750920e-04
0.31642      	1.725120e-03	6.917500e-05	1.259590e-03	2.755750e-04
0.316903     	1.732360e-03	6.767440e-05	1.260730e-03	2.758650e-04
0.317385     	1.738590e-03	6.787780e-05	1.262130e-03	2.761550e-04
0.317868     	1.745200e-03	6.807860e-05	1.263140e-03	2.764460e-04
0.318351     	1.753790e-03	7.010150e-05	1.265200e-03	2.769330e-04
0.318834     	1.761280e-03	6.859120e-05	1.266330e-03	2.772260e-04
0.319318     	1.767750e-03	6.879510e-05	1.267730e-03	2.775190e-04
0.319801     	1.776540e-03	7.082690e-05	1.270000e-03	2.780090e-04
0.320284     	1.784120e-03	6.934000e-05	1.271230e-03	2.783040e-04
0.320768     	1.790240e-03	6.953230e-05	1.272540e-03	2.785990e-04
0.321251     	1.796700e-03	6.973900e-05	1.273820e-03	2.788940e-04
0.321735     	1.805810e-03	7.180420e-05	1.275980e-03	2.793890e-04
0.322219     	1.813130e-03	7.027700e-05	1.277090e-03	2.796860e-04
0.322703     	1.819690e-03	7.047510e-05	1.278290e-03	2.799830e-04
0.323187     	1.828890e-03	7.251960e-05	1.280360e-03	2.804820e-04
0.323671     	1.836890e-03	7.101100e-05	1.281380e-03	2.807800e-04
0.324155     	1.843710e-03	7.121940e-05	1.282480e-03	2.810800e-04
0.32464      	1.853080e-03	7.327780e-05	1.284470e-03	2.815820e-04
0.325124     	1.861220e-03	7.177370e-05	1.285390e-03	2.818820e-04
0.325608     	1.868150e-03	7.200550e-05	1.286400e-03	2.821840e-04
0.326093     	1.877710e-03	7.402970e-05	1.288300e-03	2.826890e-04
0.326578     	1.886080e-03	7.251430e-05	1.289130e-03	2.829920e-04
0.327063     	1.893220e-03	7.272500e-05	1.290040e-03	2.832950e-04
0.327548     	1.900560e-03	7.294270e-05	1.290920e-03	2.835990e-04
0.328033     	1.910610e-03	7.501820e-05	1.292710e-03	2.841080e-04
0.328518     	1.919270e-03	7.350930e-05	1.293400e-03	2.844130e-04
0.329004     	1.929140e-03	7.556120e-05	1.295130e-03	2.849250e-04
0.329489     	1.937700e-03	7.404820e-05	1.295750e-03	2.852320e-04
0.329975     	1.945130e-03	7.426470e-05	1.296480e-03	2.855390e-04
0.330461     	1.955350e-03	7.633950e-05	1.298110e-03	2.860540e-04
0.330946     	1.963990e-03	7.482640e-05	1.298630e-03	2.863630e-04
0.331432     	1.971350e-03	7.504010e-05	1.299260e-03	2.866720e-04
0.331919     	1.981600e-03	7.712130e-05	1.300800e-03	2.871900e-04
0.332405     	1.990590e-03	7.560920e-05	1.301220e-03	2.875010e-04
0.332891     	1.997790e-03	7.582500e-05	1.301750e-03	2.878120e-04
0.333378     	2.008300e-03	7.791090e-05	1.303190e-03	2.883340e-04
0.333864     	2.017560e-03	7.639760e-05	1.303510e-03	2.886460e-04
0.334351     	2.025430e-03	7.661690e-05	1.303950e-03	2.889590e-04
0.334838     	2.036260e-03	7.871140e-05	1.305300e-03	2.894840e-04
0.335325     	2.045770e-03	7.719740e-05	1.305510e-03	2.897990e-04
0.335812     	2.056530e-03	7.928740e-05	1.306800e-03	2.903260e-04
0.336299     	2.065950e-03	7.777220e-05	1.306940e-03	2.906420e-04
0.336787     	2.074050e-03	7.799400e-05	1.307210e-03	2.909580e-04
0.337274     	2.085200e-03	8.009850e-05	1.308400e-03	2.914890e-04
0.337762     	2.095000e-03	7.858360e-05	1.308440e-03	2.918070e-04
0.33825      	2.106110e-03	8.068770e-05	1.309570e-03	2.923400e-04
0.338738     	2.115840e-03	7.916960e-05	1.309530e-03	2.926590e-04
0.339226     	2.124190e-03	7.939290e-05	1.309630e-03	2.929790e-04
0.339714     	2.135700e-03	8.150860e-05	1.310660e-03	2.935150e-04
0.340203     	2.145790e-03	7.999350e-05	1.310520e-03	2.938360e-04
0.340691     	2.157220e-03	8.210680e-05	1.311490e-03	2.943750e-04
0.34118      	2.167280e-03	8.058370e-05	1.311280e-03	2.946970e-04
0.341669     	2.175930e-03	8.081180e-05	1.311200e-03	2.950200e-04
0.342158     	2.187830e-03	8.293810e-05	1.312050e-03	2.955630e-04
